Date,Temp C,WindSpeed Kmph,Wind Dir 16 Point,Weather Desc,Precip MM,Humidity,Visibility,Pressure,Cloudcover,HeatIndex C,Dew Point C,WindChill C,Wind Gust Kmph,Feels Like C, UV Index 
23/4/2009 1200,28,10,WSW,Moderate or heavy rain shower,2.3,80,7,1009,50,32,24,28,19,32,1
23/4/2009 1300,27,10,WSW,Moderate or heavy rain shower,1.1,83,8,1009,49,31,24,27,17,31,1
23/4/2009 1400,26,9,WSW,Partly cloudy,0.0,86,9,1009,47,29,24,26,14,29,1
23/4/2009 1500,25,8,WSW,Partly cloudy,0.0,88,10,1009,45,28,23,25,12,28,1
23/4/2009 1600,24,8,SW,Partly cloudy,0.0,91,10,1009,41,27,23,25,12,27,1
23/4/2009 1700,24,8,SW,Patchy rain possible,0.3,93,9,1010,37,27,23,24,12,27,1
23/4/2009 1800,23,7,SSW,Patchy rain possible,0.4,95,9,1010,33,26,22,23,12,26,1
23/4/2009 1900,23,8,SSW,Patchy rain possible,0.2,95,7,1011,33,25,22,23,13,25,1
23/4/2009 2000,22,8,SSW,Mist,0.0,96,4,1011,33,25,22,23,14,25,1
23/4/2009 2100,22,9,SSW,Mist,0.0,96,2,1011,32,25,22,22,16,25,1
23/4/2009 2200,22,8,SSW,Mist,0.0,96,2,1010,30,25,22,22,15,25,1
23/4/2009 2300,22,8,SSW,Mist,0.0,96,2,1010,28,25,22,22,13,22,1
24/4/2009 0,22,7,SSW,Mist,0.0,96,2,1009,25,25,21,22,12,22,1
24/4/2009 100,22,8,SSW,Mist,0.0,96,2,1009,24,25,21,22,14,22,1
24/4/2009 200,21,9,SSW,Mist,0.0,96,2,1009,23,25,21,22,16,22,1
24/4/2009 300,21,10,SSW,Mist,0.0,96,2,1009,22,24,21,22,17,22,1
24/4/2009 400,23,9,SW,Mist,0.0,89,5,1010,18,26,21,23,15,26,1
24/4/2009 500,24,9,SW,Clear,0.0,83,7,1010,14,28,22,25,12,28,1
24/4/2009 600,26,9,SW,Clear,0.0,77,10,1011,9,29,22,27,10,29,1
24/4/2009 700,27,9,WSW,Sunny,0.0,73,10,1011,18,31,22,28,11,31,1
24/4/2009 800,28,10,WSW,Partly cloudy,0.0,68,10,1011,27,32,22,29,11,32,1
24/4/2009 900,30,10,WSW,Partly cloudy,0.0,63,10,1010,35,34,22,30,12,34,1
24/4/2009 1000,30,10,WSW,Partly cloudy,0.0,64,9,1010,33,34,22,30,13,34,1
24/4/2009 1100,30,10,WSW,Moderate or heavy rain shower,0.9,64,8,1009,31,34,22,30,14,34,1
24/4/2009 1200,30,9,WSW,Moderate or heavy rain shower,1.2,65,7,1008,29,34,22,30,15,34,1
24/4/2009 1300,29,10,WSW,Moderate or heavy rain shower,0.6,68,8,1008,29,32,22,29,15,32,1
24/4/2009 1400,28,10,WSW,Partly cloudy,0.0,71,9,1008,29,31,22,28,15,31,1
24/4/2009 1500,27,10,WSW,Partly cloudy,0.0,74,10,1008,29,30,22,27,15,30,1
24/4/2009 1600,26,10,WSW,Partly cloudy,0.0,80,10,1008,24,29,22,26,15,29,1
24/4/2009 1700,25,9,SW,Patchy rain possible,0.2,85,9,1009,18,27,22,25,15,27,1
24/4/2009 1800,23,9,SW,Patchy rain possible,0.3,90,9,1010,13,26,22,24,15,26,1
24/4/2009 1900,23,8,SW,Patchy rain possible,0.1,91,9,1010,20,26,22,24,14,26,1
24/4/2009 2000,23,7,SW,Partly cloudy,0.0,93,10,1011,28,26,22,23,12,26,1
24/4/2009 2100,23,6,SW,Partly cloudy,0.0,94,10,1011,35,25,22,23,10,25,1
24/4/2009 2200,22,7,SSW,Partly cloudy,0.0,94,7,1010,36,25,22,23,11,25,1
24/4/2009 2300,22,7,SSW,Mist,0.0,94,5,1010,36,25,22,23,11,25,1
25/4/2009 0,22,8,SSW,Mist,0.0,94,2,1009,36,25,22,23,12,25,1
25/4/2009 100,22,8,SSW,Mist,0.0,94,2,1009,34,25,22,22,14,25,1
25/4/2009 200,22,9,SSW,Mist,0.0,94,2,1010,32,25,21,22,15,22,1
25/4/2009 300,22,10,SSW,Mist,0.0,94,2,1010,30,25,21,22,17,22,1
25/4/2009 400,23,10,SW,Mist,0.0,88,5,1010,25,26,21,24,15,26,1
25/4/2009 500,25,10,SW,Clear,0.0,81,7,1010,20,27,22,25,13,27,1
25/4/2009 600,26,10,SW,Clear,0.0,75,10,1011,14,29,22,27,11,29,1
25/4/2009 700,28,8,WSW,Sunny,0.0,70,10,1011,23,31,22,28,9,31,1
25/4/2009 800,29,7,W,Partly cloudy,0.0,64,10,1011,31,34,22,30,8,34,1
25/4/2009 900,31,5,WNW,Partly cloudy,0.0,59,10,1011,39,36,23,32,6,36,1
25/4/2009 1000,31,6,W,Partly cloudy,0.0,59,10,1010,36,36,22,31,7,36,1
25/4/2009 1100,31,6,W,Patchy rain possible,0.4,58,9,1009,33,36,22,31,8,36,1
25/4/2009 1200,31,7,WSW,Patchy rain possible,0.5,58,9,1008,30,35,22,31,9,35,1
25/4/2009 1300,29,7,WSW,Patchy rain possible,0.3,66,9,1008,31,33,22,29,11,33,1
25/4/2009 1400,27,8,WSW,Partly cloudy,0.0,75,10,1008,32,31,22,28,12,31,1
25/4/2009 1500,25,8,WSW,Partly cloudy,0.0,84,10,1008,32,28,23,26,13,28,1
25/4/2009 1600,25,7,WSW,Partly cloudy,0.0,87,10,1009,41,27,23,25,12,27,1
25/4/2009 1700,24,6,WSW,Light rain shower,0.5,91,10,1010,49,27,22,24,11,27,1
25/4/2009 1800,23,6,WSW,Light rain shower,0.7,95,10,1010,57,26,22,23,10,26,1
25/4/2009 1900,23,5,SW,Light rain shower,0.4,95,7,1011,48,25,22,23,9,25,1
25/4/2009 2000,22,5,SW,Mist,0.0,96,5,1011,40,25,22,23,8,25,1
25/4/2009 2100,22,4,SW,Mist,0.0,97,2,1011,31,25,22,23,7,25,1
25/4/2009 2200,22,4,SW,Mist,0.0,97,2,1011,27,25,22,22,7,22,1
25/4/2009 2300,22,4,SSW,Mist,0.0,97,2,1010,24,25,22,22,8,22,1
26/4/2009 0,21,4,SSW,Mist,0.0,97,2,1010,20,25,22,22,8,22,1
26/4/2009 100,21,5,SSW,Mist,0.0,97,2,1010,18,25,21,22,10,22,1
26/4/2009 200,21,6,SSW,Mist,0.0,97,2,1010,16,25,21,22,11,22,1
26/4/2009 300,21,7,SSW,Mist,0.0,96,2,1010,14,24,21,22,13,22,1
26/4/2009 400,23,6,SW,Mist,0.0,91,5,1010,12,27,22,24,11,27,1
26/4/2009 500,24,6,SW,Clear,0.0,85,7,1010,9,29,23,25,9,29,1
26/4/2009 600,26,5,SW,Clear,0.0,79,10,1011,6,31,23,27,6,31,1
26/4/2009 700,28,5,W,Sunny,0.0,71,10,1011,18,32,23,29,6,32,1
26/4/2009 800,29,5,WNW,Partly cloudy,0.0,64,10,1011,29,34,22,30,6,34,1
26/4/2009 900,31,5,NW,Partly cloudy,0.0,56,10,1011,40,36,22,32,5,36,1
26/4/2009 1000,31,5,NW,Partly cloudy,0.0,58,9,1010,37,35,22,31,7,35,1
26/4/2009 1100,31,5,NW,Moderate or heavy rain shower,0.9,59,8,1009,34,35,22,31,8,35,1
26/4/2009 1200,30,6,NW,Moderate or heavy rain shower,1.2,61,7,1009,31,35,23,31,9,35,1
26/4/2009 1300,29,7,WNW,Moderate or heavy rain shower,0.6,69,8,1009,32,33,23,29,11,33,1
26/4/2009 1400,27,7,W,Partly cloudy,0.0,77,9,1008,34,30,23,27,13,30,1
26/4/2009 1500,25,8,W,Partly cloudy,0.0,85,10,1008,35,28,23,25,15,28,1
26/4/2009 1600,24,6,WSW,Partly cloudy,0.0,88,10,1009,42,27,23,25,11,27,1
26/4/2009 1700,24,4,SW,Light rain shower,0.3,91,10,1009,49,27,23,24,8,27,1
26/4/2009 1800,23,3,SSW,Light rain shower,0.4,94,10,1010,56,26,23,24,4,26,1
26/4/2009 1900,23,3,SSW,Light rain shower,0.2,95,7,1010,47,26,22,23,5,26,1
26/4/2009 2000,22,3,SSW,Mist,0.0,96,5,1010,38,25,22,23,6,25,1
26/4/2009 2100,22,3,SSW,Mist,0.0,97,2,1011,29,25,22,22,6,22,1
26/4/2009 2200,21,3,S,Mist,0.0,97,1,1011,52,24,21,22,6,22,1
26/4/2009 2300,21,3,SSE,Fog,0.0,97,1,1010,76,22,21,21,6,21,1
27/4/2009 0,21,3,SE,Fog,0.0,98,0,1010,100,21,21,21,5,21,1
27/4/2009 100,20,3,SE,Fog,0.0,98,0,1010,100,21,20,21,5,21,1
27/4/2009 200,20,3,SE,Fog,0.0,98,0,1010,100,20,20,20,5,20,1
27/4/2009 300,20,3,ESE,Fog,0.0,98,0,1010,100,20,20,20,5,20,1
27/4/2009 400,22,3,SSE,Fog,0.0,92,3,1010,71,24,21,22,5,22,1
27/4/2009 500,24,3,S,Clear,0.0,85,7,1011,42,27,22,25,4,27,1
27/4/2009 600,26,3,SSW,Clear,0.1,79,10,1011,13,31,23,27,3,31,1
27/4/2009 700,28,2,SSE,Sunny,0.0,69,10,1011,19,33,23,29,3,33,1
27/4/2009 800,30,2,E,Partly cloudy,0.0,60,10,1011,25,35,22,31,3,35,1
27/4/2009 900,32,2,NNE,Partly cloudy,0.0,50,10,1011,30,36,21,33,2,36,1
27/4/2009 1000,32,3,SE,Partly cloudy,0.0,50,10,1010,27,36,21,32,3,36,1
27/4/2009 1100,31,4,WSW,Sunny,0.0,50,10,1009,24,35,21,32,4,35,1
27/4/2009 1200,31,5,N,Sunny,0.0,50,10,1008,21,35,20,32,5,35,1
27/4/2009 1300,29,5,NNW,Sunny,0.0,59,10,1008,30,32,21,30,7,32,1
27/4/2009 1400,28,6,NW,Partly cloudy,0.0,67,10,1008,38,30,21,28,9,30,1
27/4/2009 1500,26,7,WNW,Partly cloudy,0.0,75,10,1008,47,28,21,26,11,28,1
27/4/2009 1600,25,6,W,Partly cloudy,0.0,80,10,1009,58,27,21,25,10,27,1
27/4/2009 1700,24,5,WSW,Light rain shower,0.2,85,10,1009,69,27,22,24,9,27,1
27/4/2009 1800,23,4,SW,Light rain shower,0.2,89,10,1010,80,26,22,24,7,26,1
27/4/2009 1900,23,4,SW,Light rain shower,0.1,90,10,1010,82,26,22,24,6,26,1
27/4/2009 2000,23,4,SW,Cloudy,0.0,91,10,1011,83,26,22,24,6,26,1
27/4/2009 2100,23,3,SSW,Cloudy,0.0,93,10,1011,85,26,22,23,5,26,1
27/4/2009 2200,23,4,SSW,Cloudy,0.0,92,10,1011,65,26,22,23,6,26,1
27/4/2009 2300,23,5,SSW,Patchy rain possible,0.1,92,9,1010,45,26,22,23,7,26,1
28/4/2009 0,23,5,SSW,Patchy rain possible,0.1,92,9,1010,25,26,22,24,8,26,1
28/4/2009 100,22,6,SSW,Patchy rain possible,0.1,93,7,1010,23,25,22,23,9,25,1
28/4/2009 200,22,6,SSW,Mist,0.0,94,4,1010,21,25,22,23,10,25,1
28/4/2009 300,22,6,SSW,Mist,0.0,96,2,1010,20,25,22,22,11,22,1
28/4/2009 400,23,7,SSW,Mist,0.0,89,5,1010,15,27,22,24,10,27,1
28/4/2009 500,25,7,SSW,Clear,0.0,82,7,1011,11,28,22,26,10,28,1
28/4/2009 600,26,8,SW,Clear,0.0,75,10,1011,6,30,22,27,9,30,1
28/4/2009 700,28,7,SW,Sunny,0.0,66,10,1011,16,32,21,29,8,32,1
28/4/2009 800,30,7,WSW,Partly cloudy,0.0,57,10,1011,25,33,21,31,8,33,1
28/4/2009 900,32,7,WSW,Partly cloudy,0.0,48,10,1010,35,35,20,32,8,35,1
28/4/2009 1000,31,7,WSW,Partly cloudy,0.0,52,10,1010,34,34,20,31,8,34,1
28/4/2009 1100,30,7,WSW,Partly cloudy,0.0,56,10,1009,33,33,20,30,9,33,1
28/4/2009 1200,29,8,WSW,Partly cloudy,0.1,60,10,1008,32,32,21,29,9,32,1
28/4/2009 1300,28,7,W,Partly cloudy,0.0,66,10,1009,45,30,21,28,9,30,1
28/4/2009 1400,27,7,W,Cloudy,0.0,72,10,1009,59,29,21,27,10,29,1
28/4/2009 1500,25,6,W,Cloudy,0.0,78,10,1009,73,28,21,26,10,28,1
28/4/2009 1600,25,7,WSW,Cloudy,0.0,82,8,1009,71,27,21,25,10,27,1
28/4/2009 1700,24,7,WSW,Patchy light drizzle,0.2,86,7,1010,70,26,22,24,11,26,1
28/4/2009 1800,23,8,SW,Patchy light drizzle,0.3,89,5,1011,68,26,22,24,12,26,1
28/4/2009 1900,23,8,SW,Patchy light drizzle,0.1,90,7,1011,59,26,22,23,12,26,1
28/4/2009 2000,23,8,SW,Partly cloudy,0.0,91,8,1011,51,25,22,23,12,25,1
28/4/2009 2100,23,8,SW,Partly cloudy,0.0,92,10,1012,42,25,22,23,12,25,1
28/4/2009 2200,23,8,SSW,Partly cloudy,0.0,91,10,1011,37,25,21,23,12,25,1
28/4/2009 2300,23,8,SSW,Partly cloudy,0.0,91,10,1011,31,25,21,23,12,25,1
29/4/2009 0,22,8,SSW,Partly cloudy,0.0,90,10,1011,26,25,21,23,12,25,1
29/4/2009 100,22,8,SSW,Partly cloudy,0.0,91,10,1011,23,25,21,23,13,25,1
29/4/2009 200,22,8,SSW,Clear,0.0,91,10,1011,20,25,21,22,13,22,1
29/4/2009 300,22,9,SSW,Clear,0.0,91,10,1011,17,25,21,22,14,22,1
29/4/2009 400,23,9,SSW,Clear,0.0,85,10,1011,14,26,21,24,13,26,1
29/4/2009 500,24,9,SW,Clear,0.0,78,10,1011,12,27,21,25,12,27,1
29/4/2009 600,26,9,SW,Clear,0.0,72,10,1012,10,28,21,26,11,28,1
29/4/2009 700,27,10,SW,Sunny,0.0,65,10,1012,14,30,21,28,11,30,1
29/4/2009 800,29,10,WSW,Sunny,0.0,58,10,1012,19,32,20,29,12,32,1
29/4/2009 900,31,10,WSW,Sunny,0.0,51,10,1012,24,33,20,31,12,33,1
29/4/2009 1000,31,12,WSW,Sunny,0.0,51,10,1011,27,33,20,31,13,33,1
29/4/2009 1100,31,13,WSW,Patchy rain possible,0.1,52,9,1010,30,33,20,31,15,33,1
29/4/2009 1200,31,14,WSW,Patchy rain possible,0.1,52,9,1009,33,33,20,31,16,33,1
29/4/2009 1300,29,11,WSW,Patchy rain possible,0.1,61,9,1009,37,31,20,29,14,31,1
29/4/2009 1400,27,9,WSW,Partly cloudy,0.0,71,10,1009,41,29,21,27,12,29,1
29/4/2009 1500,25,6,WSW,Partly cloudy,0.0,81,10,1010,45,28,22,25,10,28,1
29/4/2009 1600,24,7,SW,Partly cloudy,0.0,84,10,1010,39,27,22,25,11,27,1
29/4/2009 1700,23,8,SW,Patchy rain possible,0.5,87,9,1011,33,26,22,24,12,26,1
29/4/2009 1800,23,9,SW,Patchy rain possible,0.7,91,9,1011,26,25,21,23,14,25,1
29/4/2009 1900,23,9,SW,Patchy rain possible,0.3,91,9,1011,28,25,21,23,14,25,1
29/4/2009 2000,22,9,SSW,Partly cloudy,0.0,92,10,1012,30,25,21,23,15,25,1
29/4/2009 2100,22,10,SSW,Partly cloudy,0.0,92,10,1012,32,25,21,22,15,25,1
29/4/2009 2200,22,10,SSW,Partly cloudy,0.0,92,10,1011,30,25,21,22,15,22,1
29/4/2009 2300,22,10,SSW,Partly cloudy,0.0,92,10,1011,28,25,21,22,15,22,1
30/4/2009 0,22,10,SSW,Partly cloudy,0.0,92,10,1011,26,24,21,22,15,22,1
30/4/2009 100,21,11,SSW,Partly cloudy,0.0,93,10,1011,26,24,20,22,17,22,1
30/4/2009 200,21,12,SSW,Partly cloudy,0.0,93,10,1010,26,24,20,21,20,21,1
30/4/2009 300,21,13,S,Partly cloudy,0.0,93,10,1010,26,24,20,21,22,21,1
30/4/2009 400,23,12,SSW,Partly cloudy,0.0,87,10,1011,20,25,20,23,19,25,1
30/4/2009 500,24,11,SSW,Clear,0.0,80,10,1011,14,27,21,24,16,27,1
30/4/2009 600,26,11,SW,Clear,0.0,73,10,1012,8,28,21,26,12,28,1
30/4/2009 700,27,12,SW,Sunny,0.0,69,10,1012,12,29,21,27,13,29,1
30/4/2009 800,28,12,SW,Sunny,0.0,65,10,1012,16,30,21,28,14,30,1
30/4/2009 900,29,13,SW,Sunny,0.0,61,10,1012,21,31,21,29,15,31,1
30/4/2009 1000,29,13,SW,Sunny,0.0,63,10,1011,26,31,21,29,16,31,1
30/4/2009 1100,29,13,SW,Patchy rain possible,0.6,64,9,1010,31,31,21,29,17,31,1
30/4/2009 1200,29,12,SW,Patchy rain possible,0.8,66,9,1009,36,31,22,29,18,31,1
30/4/2009 1300,27,11,WSW,Patchy rain possible,0.4,71,9,1009,38,30,22,27,17,30,1
30/4/2009 1400,26,11,WSW,Partly cloudy,0.0,76,10,1009,40,29,22,26,16,29,1
30/4/2009 1500,25,10,WSW,Partly cloudy,0.0,81,10,1009,43,27,22,25,14,27,1
30/4/2009 1600,24,10,WSW,Partly cloudy,0.0,85,10,1010,36,27,21,24,15,27,1
30/4/2009 1700,23,10,SW,Patchy rain possible,0.1,88,9,1010,29,26,21,23,15,26,1
30/4/2009 1800,22,10,SW,Patchy rain possible,0.1,91,9,1011,21,25,21,23,16,25,1
30/4/2009 1900,22,10,SSW,Patchy rain possible,0.0,91,9,1011,26,25,21,22,17,25,1
30/4/2009 2000,22,11,SSW,Partly cloudy,0.0,92,10,1011,31,25,21,22,19,22,1
30/4/2009 2100,22,12,SSW,Partly cloudy,0.0,92,10,1011,35,24,21,22,20,22,1
30/4/2009 2200,22,11,SSW,Partly cloudy,0.0,93,10,1011,37,24,21,22,18,22,1
30/4/2009 2300,22,10,SW,Partly cloudy,0.0,93,10,1011,39,25,21,22,16,22,1
1/5/2009 0,22,9,SW,Partly cloudy,0.0,93,10,1010,41,25,21,22,14,22,1
1/5/2009 100,22,10,SW,Partly cloudy,0.0,93,10,1010,45,25,21,22,16,22,1
1/5/2009 200,22,11,SW,Partly cloudy,0.0,94,10,1011,50,25,21,22,18,22,1
1/5/2009 300,22,12,SW,Partly cloudy,0.0,94,10,1011,54,24,21,22,19,22,1
1/5/2009 400,23,12,SW,Partly cloudy,0.0,89,10,1011,47,25,21,23,17,25,1
1/5/2009 500,24,12,SW,Partly cloudy,0.0,83,10,1011,39,26,21,24,15,26,1
1/5/2009 600,25,11,WSW,Partly cloudy,0.0,78,10,1012,31,27,21,25,13,27,1
1/5/2009 700,27,11,WSW,Partly cloudy,0.0,72,10,1012,30,29,21,27,13,29,1
1/5/2009 800,28,11,WSW,Partly cloudy,0.0,66,10,1012,29,31,21,28,13,31,1
1/5/2009 900,30,11,WSW,Partly cloudy,0.0,60,10,1012,28,33,21,30,12,33,1
1/5/2009 1000,30,11,WSW,Partly cloudy,0.0,62,9,1011,39,33,22,30,15,33,1
1/5/2009 1100,30,12,WSW,Moderate or heavy rain shower,0.8,63,8,1010,50,33,22,30,17,33,1
1/5/2009 1200,29,12,WSW,Moderate or heavy rain shower,1.1,65,7,1009,61,33,22,30,19,33,1
1/5/2009 1300,28,11,WSW,Moderate or heavy rain shower,0.6,68,8,1009,48,32,22,29,17,32,1
1/5/2009 1400,27,10,WSW,Sunny,0.0,72,9,1009,34,30,22,28,14,30,1
1/5/2009 1500,26,9,WSW,Sunny,0.0,76,10,1009,21,29,22,27,12,29,1
1/5/2009 1600,25,9,SW,Sunny,0.0,80,10,1010,20,28,22,26,13,28,1
1/5/2009 1700,24,9,SW,Sunny,0.0,84,10,1010,19,27,22,24,14,27,1
1/5/2009 1800,23,10,SW,Sunny,0.0,88,10,1010,19,26,21,23,15,26,1
1/5/2009 1900,23,10,SW,Clear,0.0,89,10,1011,26,25,21,23,15,25,1
1/5/2009 2000,23,10,SW,Partly cloudy,0.0,91,10,1011,33,25,21,23,16,25,1
1/5/2009 2100,22,10,SW,Partly cloudy,0.0,92,10,1011,41,25,21,23,16,25,1
1/5/2009 2200,22,10,SSW,Partly cloudy,0.0,92,10,1011,43,25,21,23,15,25,1
1/5/2009 2300,22,9,SSW,Partly cloudy,0.0,92,10,1011,45,25,21,23,14,25,1
2/5/2009 0,22,9,SSW,Partly cloudy,0.0,93,10,1010,48,25,21,23,13,25,1
2/5/2009 100,22,10,SSW,Partly cloudy,0.0,93,10,1011,48,25,21,23,15,25,1
2/5/2009 200,22,11,SSW,Partly cloudy,0.0,93,10,1011,48,25,21,22,16,25,1
2/5/2009 300,22,12,SSW,Partly cloudy,0.0,93,10,1011,48,25,21,22,18,25,1
2/5/2009 400,24,11,SW,Partly cloudy,0.0,87,10,1011,39,26,21,24,15,26,1
2/5/2009 500,25,10,SW,Clear,0.0,81,10,1012,31,28,22,25,13,28,1
2/5/2009 600,26,9,SW,Clear,0.0,75,10,1012,22,29,22,27,10,29,1
2/5/2009 700,28,10,WSW,Sunny,0.0,69,10,1012,23,31,22,28,12,31,1
2/5/2009 800,29,11,WSW,Sunny,0.0,63,10,1012,24,33,22,30,13,33,1
2/5/2009 900,31,12,WSW,Sunny,0.0,57,10,1012,25,34,21,31,14,34,1
2/5/2009 1000,31,12,WSW,Sunny,0.0,59,9,1011,26,35,22,31,15,35,1
2/5/2009 1100,31,11,WSW,Moderate or heavy rain shower,0.9,61,8,1010,28,35,23,31,15,35,1
2/5/2009 1200,31,10,WSW,Moderate or heavy rain shower,1.2,63,7,1009,30,36,23,31,16,36,1
2/5/2009 1300,30,10,WSW,Moderate or heavy rain shower,0.6,67,8,1009,50,34,23,30,16,34,1
2/5/2009 1400,28,11,WSW,Overcast,0.0,72,9,1009,70,32,23,28,16,32,1
2/5/2009 1500,27,11,WSW,Overcast,0.0,76,10,1009,90,30,23,27,16,30,1
2/5/2009 1600,26,11,SW,Overcast,0.0,81,10,1010,66,29,22,26,17,29,1
2/5/2009 1700,25,11,SW,Sunny,0.0,85,10,1010,42,28,22,25,17,28,1
2/5/2009 1800,24,10,SSW,Sunny,0.0,90,10,1011,18,26,22,24,17,26,1
2/5/2009 1900,24,10,SW,Clear,0.0,90,10,1011,22,26,22,24,16,26,1
2/5/2009 2000,23,10,SW,Partly cloudy,0.0,91,10,1011,25,26,22,23,16,26,1
2/5/2009 2100,23,9,SW,Partly cloudy,0.0,91,10,1012,29,25,22,23,15,25,1
2/5/2009 2200,23,10,SW,Partly cloudy,0.0,92,10,1011,32,25,22,23,16,25,1
2/5/2009 2300,23,10,SW,Partly cloudy,0.0,92,10,1011,36,25,22,23,16,25,1
3/5/2009 0,23,10,SW,Partly cloudy,0.0,93,10,1011,39,25,22,23,16,25,1
3/5/2009 100,23,11,SW,Partly cloudy,0.0,93,10,1011,41,25,22,23,17,25,1
3/5/2009 200,23,11,SW,Partly cloudy,0.0,93,10,1011,43,25,22,23,18,25,1
3/5/2009 300,23,12,SW,Partly cloudy,0.0,93,10,1011,44,25,22,23,18,25,1
3/5/2009 400,24,11,SW,Partly cloudy,0.0,88,10,1011,38,26,22,24,16,26,1
3/5/2009 500,25,11,SW,Partly cloudy,0.0,84,10,1012,33,28,22,25,14,28,1
3/5/2009 600,26,10,SW,Partly cloudy,0.0,79,10,1012,27,29,22,26,12,29,1
3/5/2009 700,28,9,SW,Partly cloudy,0.0,71,10,1012,26,32,22,28,11,32,1
3/5/2009 800,30,8,WSW,Partly cloudy,0.0,64,10,1012,26,34,22,30,10,34,1
3/5/2009 900,32,8,WSW,Partly cloudy,0.0,56,10,1012,26,37,22,32,9,37,1
3/5/2009 1000,32,9,WSW,Partly cloudy,0.0,55,10,1010,23,37,22,32,11,37,1
3/5/2009 1100,32,10,WSW,Patchy rain possible,0.4,54,9,1009,21,37,22,32,13,37,1
3/5/2009 1200,32,11,W,Patchy rain possible,0.6,54,9,1008,19,37,22,32,15,37,1
3/5/2009 1300,31,10,W,Patchy rain possible,0.3,60,9,1008,33,35,22,31,14,35,1
3/5/2009 1400,29,10,WSW,Partly cloudy,0.0,67,10,1008,47,33,22,29,14,33,1
3/5/2009 1500,28,9,WSW,Partly cloudy,0.0,73,10,1008,61,31,23,28,14,31,1
3/5/2009 1600,27,9,WSW,Partly cloudy,0.0,79,10,1009,52,30,23,27,13,30,1
3/5/2009 1700,25,8,WSW,Patchy rain possible,0.2,84,9,1010,44,28,23,26,13,28,1
3/5/2009 1800,24,8,SW,Patchy rain possible,0.2,90,9,1010,35,27,23,25,12,27,1
3/5/2009 1900,24,8,SW,Patchy rain possible,0.1,91,9,1011,37,27,23,24,13,27,1
3/5/2009 2000,24,9,SW,Partly cloudy,0.0,92,10,1011,40,26,23,24,13,26,1
3/5/2009 2100,24,9,SW,Partly cloudy,0.0,93,10,1011,42,26,22,24,14,26,1
3/5/2009 2200,23,9,SW,Partly cloudy,0.0,93,10,1011,45,26,22,24,14,26,1
3/5/2009 2300,23,9,SW,Partly cloudy,0.0,93,10,1010,47,26,22,23,13,26,1
4/5/2009 0,23,8,SW,Partly cloudy,0.0,94,10,1010,50,26,22,23,12,26,1
4/5/2009 100,23,9,SW,Partly cloudy,0.0,94,7,1010,50,26,22,23,14,26,1
4/5/2009 200,23,9,SW,Mist,0.0,94,5,1010,49,25,22,23,15,25,1
4/5/2009 300,23,10,SW,Mist,0.0,94,2,1010,48,25,22,23,16,25,1
4/5/2009 400,24,10,SW,Mist,0.0,88,5,1010,40,27,22,24,14,27,1
4/5/2009 500,25,10,SW,Clear,0.0,82,7,1011,31,28,22,26,13,28,1
4/5/2009 600,27,10,SW,Clear,0.0,76,10,1011,23,30,22,27,11,30,1
4/5/2009 700,28,10,SW,Sunny,0.0,70,10,1011,22,32,22,28,12,32,1
4/5/2009 800,30,10,WSW,Sunny,0.0,63,10,1011,22,33,22,30,12,33,1
4/5/2009 900,31,11,WSW,Sunny,0.0,56,10,1011,21,35,22,31,12,35,1
4/5/2009 1000,31,11,WSW,Sunny,0.0,57,10,1010,23,35,22,31,13,35,1
4/5/2009 1100,31,11,WSW,Patchy rain possible,0.1,58,9,1009,25,34,22,31,13,34,1
4/5/2009 1200,30,11,WSW,Patchy rain possible,0.1,59,9,1008,27,34,22,31,13,34,1
4/5/2009 1300,29,11,WSW,Patchy rain possible,0.0,65,9,1008,32,32,22,29,14,32,1
4/5/2009 1400,28,11,SW,Partly cloudy,0.0,70,10,1008,37,31,22,28,15,31,1
4/5/2009 1500,26,12,SW,Partly cloudy,0.0,76,10,1008,41,29,22,27,16,29,1
4/5/2009 1600,25,11,SW,Partly cloudy,0.0,80,10,1008,39,28,22,26,16,28,1
4/5/2009 1700,24,11,SW,Partly cloudy,0.0,85,10,1009,36,27,22,25,16,27,1
4/5/2009 1800,23,10,SW,Partly cloudy,0.0,89,10,1010,33,26,22,24,15,26,1
4/5/2009 1900,23,10,SW,Partly cloudy,0.0,90,10,1010,37,26,22,23,15,26,1
4/5/2009 2000,23,9,SW,Partly cloudy,0.0,91,10,1010,40,25,22,23,14,25,1
4/5/2009 2100,23,9,SW,Partly cloudy,0.0,92,10,1010,44,25,21,23,14,25,1
4/5/2009 2200,23,9,SW,Partly cloudy,0.0,92,10,1010,44,25,21,23,14,25,1
4/5/2009 2300,23,9,SW,Partly cloudy,0.0,92,10,1010,45,25,21,23,14,25,1
5/5/2009 0,22,9,SW,Partly cloudy,0.0,93,10,1009,45,25,21,23,14,25,1
5/5/2009 100,22,9,SW,Partly cloudy,0.0,93,10,1010,44,25,21,23,13,25,1
5/5/2009 200,22,9,SW,Partly cloudy,0.0,93,10,1010,44,25,21,23,13,25,1
5/5/2009 300,22,8,SW,Partly cloudy,0.0,94,10,1010,43,25,21,22,13,25,1
5/5/2009 400,23,8,SW,Partly cloudy,0.0,89,10,1010,41,26,22,24,12,26,1
5/5/2009 500,25,8,SW,Partly cloudy,0.0,84,10,1010,38,28,22,25,12,28,1
